# Region      : all 
# Cells       : 144375
# Volume      : 2.968402e-04
# Time        	volIntegrate(rho)	volIntegrate(rhoh)	volIntegrate(rhoCH4)
0.15926       	3.054538e-04	9.967917e+02	2.354522e-18
0.15927       	3.054538e-04	9.967920e+02	2.354458e-18
0.15928       	3.054538e-04	9.967923e+02	2.354390e-18
0.15929       	3.054538e-04	9.967927e+02	2.354373e-18
0.1593        	3.054538e-04	9.967930e+02	2.354329e-18
0.15931       	3.054538e-04	9.967933e+02	2.354271e-18
0.15932       	3.054538e-04	9.967936e+02	2.354210e-18
0.15933       	3.054538e-04	9.967939e+02	2.354146e-18
0.15934       	3.054538e-04	9.967942e+02	2.354078e-18
0.15935       	3.054538e-04	9.967945e+02	2.354009e-18
0.15936       	3.054538e-04	9.967949e+02	2.353942e-18
0.15937       	3.054538e-04	9.967952e+02	2.353872e-18
0.15938       	3.054538e-04	9.967955e+02	2.353802e-18
0.15939       	3.054538e-04	9.967958e+02	2.353733e-18
0.1594        	3.054538e-04	9.967961e+02	2.353663e-18
0.15941       	3.054538e-04	9.967965e+02	2.353596e-18
0.15942       	3.054538e-04	9.967968e+02	2.353518e-18
0.15943       	3.054538e-04	9.967971e+02	2.353452e-18
0.15944       	3.054538e-04	9.967974e+02	2.353401e-18
0.15945       	3.054538e-04	9.967978e+02	2.353343e-18
0.15946       	3.054538e-04	9.967981e+02	2.353281e-18
0.15947       	3.054538e-04	9.967984e+02	2.353216e-18
0.15948       	3.054538e-04	9.967987e+02	2.353149e-18
0.15949       	3.054538e-04	9.967990e+02	2.353094e-18
0.1595        	3.054538e-04	9.967993e+02	2.353032e-18
0.15951       	3.054538e-04	9.967997e+02	2.352967e-18
0.15952       	3.054538e-04	9.968000e+02	2.352896e-18
0.15953       	3.054538e-04	9.968003e+02	2.352826e-18
0.15954       	3.054538e-04	9.968006e+02	2.352755e-18
0.15955       	3.054538e-04	9.968009e+02	2.352685e-18
0.15956       	3.054538e-04	9.968013e+02	2.352617e-18
0.15957       	3.054538e-04	9.968016e+02	2.352546e-18
0.15958       	3.054538e-04	9.968019e+02	2.352476e-18
0.15959       	3.054538e-04	9.968022e+02	2.352406e-18
0.1596        	3.054538e-04	9.968026e+02	2.352336e-18
0.15961       	3.054538e-04	9.968029e+02	2.352266e-18
0.15962       	3.054538e-04	9.968032e+02	2.352196e-18
0.15963       	3.054538e-04	9.968035e+02	2.352126e-18
0.15964       	3.054538e-04	9.968039e+02	2.352057e-18
0.15965       	3.054538e-04	9.968042e+02	2.351990e-18
0.15966       	3.054538e-04	9.968045e+02	2.351920e-18
0.15967       	3.054538e-04	9.968049e+02	2.351849e-18
0.15968       	3.054538e-04	9.968052e+02	2.351780e-18
0.15969       	3.054538e-04	9.968055e+02	2.351710e-18
0.1597        	3.054538e-04	9.968058e+02	2.351640e-18
0.15971       	3.054538e-04	9.968062e+02	2.351570e-18
0.15972       	3.054538e-04	9.968065e+02	2.351499e-18
0.15973       	3.054538e-04	9.968068e+02	2.351430e-18
0.15974       	3.054538e-04	9.968072e+02	2.351365e-18
0.15975       	3.054538e-04	9.968075e+02	2.351297e-18
0.15976       	3.054538e-04	9.968078e+02	2.351228e-18
0.15977       	3.054538e-04	9.968082e+02	2.351159e-18
0.15978       	3.054538e-04	9.968085e+02	2.351095e-18
0.15979       	3.054538e-04	9.968088e+02	2.351029e-18
0.1598        	3.054538e-04	9.968091e+02	2.350964e-18
0.15981       	3.054538e-04	9.968095e+02	2.350890e-18
0.15982       	3.054538e-04	9.968098e+02	2.350814e-18
0.15983       	3.054538e-04	9.968101e+02	2.350737e-18
0.15984       	3.054538e-04	9.968105e+02	2.350676e-18
0.15985       	3.054538e-04	9.968108e+02	2.350607e-18
0.15986       	3.054538e-04	9.968111e+02	2.350542e-18
0.15987       	3.054538e-04	9.968115e+02	2.350473e-18
0.15988       	3.054538e-04	9.968118e+02	2.350403e-18
0.15989       	3.054538e-04	9.968121e+02	2.350334e-18
0.1599        	3.054538e-04	9.968124e+02	2.350263e-18
0.15991       	3.054538e-04	9.968128e+02	2.350194e-18
0.15992       	3.054538e-04	9.968131e+02	2.350126e-18
0.15993       	3.054538e-04	9.968134e+02	2.350058e-18
0.15994       	3.054538e-04	9.968138e+02	2.349996e-18
0.15995       	3.054538e-04	9.968141e+02	2.349932e-18
0.15996       	3.054538e-04	9.968144e+02	2.349868e-18
0.15997       	3.054538e-04	9.968148e+02	2.349803e-18
0.15998       	3.054538e-04	9.968151e+02	2.349736e-18
0.15999       	3.054538e-04	9.968154e+02	2.349669e-18
0.16          	3.054538e-04	9.968157e+02	2.349604e-18
0.16001       	3.054538e-04	9.968161e+02	2.349537e-18
0.16002       	3.054538e-04	9.968164e+02	2.349469e-18
0.16003       	3.054538e-04	9.968167e+02	2.349401e-18
0.16004       	3.054538e-04	9.968171e+02	2.349335e-18
0.16005       	3.054538e-04	9.968174e+02	2.349267e-18
0.16006       	3.054538e-04	9.968177e+02	2.349200e-18
0.16007       	3.054538e-04	9.968180e+02	2.349132e-18
0.16008       	3.054538e-04	9.968184e+02	2.349065e-18
0.16009       	3.054538e-04	9.968187e+02	2.348998e-18
0.1601        	3.054538e-04	9.968190e+02	2.348931e-18
0.16011       	3.054538e-04	9.968193e+02	2.348861e-18
0.16012       	3.054538e-04	9.968197e+02	2.348792e-18
0.16013       	3.054538e-04	9.968200e+02	2.348723e-18
0.16014       	3.054538e-04	9.968203e+02	2.348655e-18
0.16015       	3.054538e-04	9.968206e+02	2.348589e-18
0.16016       	3.054538e-04	9.968210e+02	2.348509e-18
0.16017       	3.054538e-04	9.968213e+02	2.348435e-18
0.16018       	3.054538e-04	9.968216e+02	2.348365e-18
0.16019       	3.054538e-04	9.968220e+02	2.348297e-18
0.1602        	3.054538e-04	9.968223e+02	2.348227e-18
0.16021       	3.054538e-04	9.968226e+02	2.348158e-18
0.16022       	3.054538e-04	9.968229e+02	2.348090e-18
0.16023       	3.054538e-04	9.968233e+02	2.348022e-18
0.16024       	3.054538e-04	9.968236e+02	2.347954e-18
0.16025       	3.054538e-04	9.968239e+02	2.347902e-18
0.16026       	3.054538e-04	9.968242e+02	2.347845e-18
0.16027       	3.054538e-04	9.968245e+02	2.347785e-18
0.16028       	3.054538e-04	9.968249e+02	2.347723e-18
0.16029       	3.054538e-04	9.968252e+02	2.347659e-18
0.1603        	3.054538e-04	9.968255e+02	2.347591e-18
0.16031       	3.054538e-04	9.968258e+02	2.347520e-18
0.16032       	3.054538e-04	9.968261e+02	2.347454e-18
0.16033       	3.054538e-04	9.968264e+02	2.347386e-18
0.16034       	3.054538e-04	9.968268e+02	2.347318e-18
0.16035       	3.054538e-04	9.968271e+02	2.347251e-18
0.16036       	3.054538e-04	9.968274e+02	2.347182e-18
0.16037       	3.054538e-04	9.968277e+02	2.347114e-18
0.16038       	3.054538e-04	9.968280e+02	2.347046e-18
0.16039       	3.054538e-04	9.968284e+02	2.346979e-18
0.1604        	3.054538e-04	9.968287e+02	2.346915e-18
0.16041       	3.054538e-04	9.968290e+02	2.346848e-18
0.16042       	3.054538e-04	9.968293e+02	2.346783e-18
0.16043       	3.054538e-04	9.968296e+02	2.346716e-18
0.16044       	3.054538e-04	9.968299e+02	2.346648e-18
0.16045       	3.054538e-04	9.968303e+02	2.346582e-18
0.16046       	3.054538e-04	9.968306e+02	2.346512e-18
0.16047       	3.054538e-04	9.968309e+02	2.346445e-18
0.16048       	3.054538e-04	9.968312e+02	2.346374e-18
0.16049       	3.054538e-04	9.968315e+02	2.346302e-18
0.1605        	3.054538e-04	9.968319e+02	2.346233e-18
0.16051       	3.054538e-04	9.968322e+02	2.346165e-18
0.16052       	3.054538e-04	9.968325e+02	2.346099e-18
0.16053       	3.054538e-04	9.968328e+02	2.346035e-18
0.16054       	3.054538e-04	9.968332e+02	2.345970e-18
0.16055       	3.054538e-04	9.968335e+02	2.345906e-18
0.16056       	3.054538e-04	9.968338e+02	2.345839e-18
0.16057       	3.054538e-04	9.968341e+02	2.345774e-18
0.16058       	3.054538e-04	9.968345e+02	2.345708e-18
0.16059       	3.054538e-04	9.968348e+02	2.345642e-18
0.1606        	3.054538e-04	9.968351e+02	2.345577e-18
0.16061       	3.054538e-04	9.968354e+02	2.345510e-18
0.16062       	3.054538e-04	9.968357e+02	2.345443e-18
0.16063       	3.054538e-04	9.968361e+02	2.345377e-18
0.16064       	3.054538e-04	9.968364e+02	2.345333e-18
0.16065       	3.054538e-04	9.968367e+02	2.345278e-18
0.16066       	3.054538e-04	9.968370e+02	2.345216e-18
0.16067       	3.054538e-04	9.968374e+02	2.345147e-18
0.16068       	3.054538e-04	9.968377e+02	2.345088e-18
0.16069       	3.054538e-04	9.968380e+02	2.345026e-18
0.1607        	3.054538e-04	9.968383e+02	2.344962e-18
0.16071       	3.054538e-04	9.968386e+02	2.344900e-18
0.16072       	3.054538e-04	9.968389e+02	2.344833e-18
0.16073       	3.054538e-04	9.968392e+02	2.344771e-18
0.16074       	3.054538e-04	9.968396e+02	2.344704e-18
0.16075       	3.054538e-04	9.968399e+02	2.344637e-18
0.16076       	3.054538e-04	9.968402e+02	2.344570e-18
0.16077       	3.054538e-04	9.968405e+02	2.344503e-18
0.16078       	3.054538e-04	9.968408e+02	2.344436e-18
0.16079       	3.054538e-04	9.968412e+02	2.344373e-18
0.1608        	3.054538e-04	9.968415e+02	2.344306e-18
0.16081       	3.054538e-04	9.968418e+02	2.344239e-18
0.16082       	3.054538e-04	9.968421e+02	2.344171e-18
0.16083       	3.054538e-04	9.968425e+02	2.344101e-18
0.16084       	3.054538e-04	9.968428e+02	2.344033e-18
0.16085       	3.054538e-04	9.968431e+02	2.343965e-18
0.16086       	3.054538e-04	9.968435e+02	2.343897e-18
0.16087       	3.054538e-04	9.968438e+02	2.343831e-18
0.16088       	3.054538e-04	9.968441e+02	2.343765e-18
0.16089       	3.054538e-04	9.968444e+02	2.343696e-18
0.1609        	3.054538e-04	9.968448e+02	2.343631e-18
0.16091       	3.054538e-04	9.968451e+02	2.343567e-18
0.16092       	3.054538e-04	9.968454e+02	2.343499e-18
0.16093       	3.054538e-04	9.968458e+02	2.343429e-18
0.16094       	3.054538e-04	9.968461e+02	2.343361e-18
0.16095       	3.054538e-04	9.968464e+02	2.343293e-18
0.16096       	3.054538e-04	9.968467e+02	2.343227e-18
0.16097       	3.054538e-04	9.968471e+02	2.343159e-18
0.16098       	3.054538e-04	9.968474e+02	2.343094e-18
0.16099       	3.054538e-04	9.968477e+02	2.343027e-18
0.161         	3.054538e-04	9.968480e+02	2.342961e-18
0.16101       	3.054538e-04	9.968484e+02	2.342893e-18
0.16102       	3.054538e-04	9.968487e+02	2.342803e-18
0.16103       	3.054538e-04	9.968490e+02	2.342719e-18
0.16104       	3.054538e-04	9.968494e+02	2.342644e-18
0.16105       	3.054538e-04	9.968497e+02	2.342572e-18
0.16106       	3.054538e-04	9.968500e+02	2.342498e-18
0.16107       	3.054538e-04	9.968504e+02	2.342431e-18
0.16108       	3.054538e-04	9.968507e+02	2.342364e-18
0.16109       	3.054538e-04	9.968510e+02	2.342298e-18
0.1611        	3.054538e-04	9.968514e+02	2.342228e-18
0.16111       	3.054538e-04	9.968517e+02	2.342159e-18
0.16112       	3.054538e-04	9.968520e+02	2.342090e-18
0.16113       	3.054538e-04	9.968524e+02	2.342022e-18
0.16114       	3.054538e-04	9.968527e+02	2.341951e-18
0.16115       	3.054538e-04	9.968530e+02	2.341881e-18
0.16116       	3.054538e-04	9.968534e+02	2.341812e-18
0.16117       	3.054538e-04	9.968537e+02	2.341738e-18
0.16118       	3.054538e-04	9.968540e+02	2.341666e-18
0.16119       	3.054538e-04	9.968544e+02	2.341594e-18
0.1612        	3.054538e-04	9.968547e+02	2.341522e-18
0.16121       	3.054538e-04	9.968550e+02	2.341451e-18
0.16122       	3.054538e-04	9.968554e+02	2.341381e-18
0.16123       	3.054538e-04	9.968557e+02	2.341312e-18
0.16124       	3.054538e-04	9.968561e+02	2.341240e-18
0.16125       	3.054538e-04	9.968564e+02	2.341171e-18
0.16126       	3.054538e-04	9.968567e+02	2.341100e-18
0.16127       	3.054538e-04	9.968571e+02	2.341028e-18
0.16128       	3.054538e-04	9.968574e+02	2.340958e-18
0.16129       	3.054538e-04	9.968577e+02	2.340890e-18
0.1613        	3.054538e-04	9.968581e+02	2.340823e-18
0.16131       	3.054538e-04	9.968584e+02	2.340756e-18
0.16132       	3.054538e-04	9.968587e+02	2.340691e-18
0.16133       	3.054538e-04	9.968591e+02	2.340624e-18
0.16134       	3.054538e-04	9.968594e+02	2.340559e-18
0.16135       	3.054538e-04	9.968597e+02	2.340493e-18
0.16136       	3.054538e-04	9.968600e+02	2.340427e-18
0.16137       	3.054538e-04	9.968604e+02	2.340362e-18
0.16138       	3.054538e-04	9.968607e+02	2.340296e-18
0.16139       	3.054538e-04	9.968610e+02	2.340240e-18
0.1614        	3.054538e-04	9.968613e+02	2.340186e-18
0.16141       	3.054538e-04	9.968616e+02	2.340139e-18
0.16142       	3.054538e-04	9.968620e+02	2.340082e-18
0.16143       	3.054538e-04	9.968623e+02	2.340021e-18
0.16144       	3.054538e-04	9.968626e+02	2.339957e-18
0.16145       	3.054538e-04	9.968629e+02	2.339885e-18
0.16146       	3.054538e-04	9.968632e+02	2.339818e-18
0.16147       	3.054538e-04	9.968635e+02	2.339749e-18
0.16148       	3.054538e-04	9.968638e+02	2.339681e-18
0.16149       	3.054538e-04	9.968642e+02	2.339611e-18
0.1615        	3.054538e-04	9.968645e+02	2.339549e-18
0.16151       	3.054538e-04	9.968648e+02	2.339482e-18
0.16152       	3.054538e-04	9.968652e+02	2.339418e-18
0.16153       	3.054538e-04	9.968655e+02	2.339343e-18
0.16154       	3.054538e-04	9.968658e+02	2.339273e-18
0.16155       	3.054538e-04	9.968662e+02	2.339206e-18
0.16156       	3.054538e-04	9.968665e+02	2.339138e-18
0.16157       	3.054538e-04	9.968668e+02	2.339068e-18
0.16158       	3.054538e-04	9.968672e+02	2.338997e-18
0.16159       	3.054538e-04	9.968675e+02	2.338922e-18
0.1616        	3.054538e-04	9.968678e+02	2.338849e-18
0.16161       	3.054538e-04	9.968682e+02	2.338778e-18
0.16162       	3.054538e-04	9.968685e+02	2.338706e-18
0.16163       	3.054538e-04	9.968688e+02	2.338635e-18
0.16164       	3.054538e-04	9.968692e+02	2.338564e-18
0.16165       	3.054538e-04	9.968695e+02	2.338478e-18
0.16166       	3.054538e-04	9.968698e+02	2.338394e-18
0.16167       	3.054538e-04	9.968702e+02	2.338316e-18
0.16168       	3.054538e-04	9.968705e+02	2.338240e-18
0.16169       	3.054538e-04	9.968708e+02	2.338164e-18
0.1617        	3.054538e-04	9.968712e+02	2.338091e-18
0.16171       	3.054538e-04	9.968715e+02	2.338018e-18
0.16172       	3.054538e-04	9.968718e+02	2.337944e-18
0.16173       	3.054538e-04	9.968722e+02	2.337872e-18
0.16174       	3.054538e-04	9.968725e+02	2.337800e-18
0.16175       	3.054538e-04	9.968729e+02	2.337730e-18
0.16176       	3.054538e-04	9.968732e+02	2.337667e-18
0.16177       	3.054538e-04	9.968735e+02	2.337604e-18
0.16178       	3.054538e-04	9.968739e+02	2.337536e-18
0.16179       	3.054538e-04	9.968742e+02	2.337469e-18
0.1618        	3.054538e-04	9.968745e+02	2.337401e-18
0.16181       	3.054538e-04	9.968748e+02	2.337331e-18
0.16182       	3.054538e-04	9.968752e+02	2.337261e-18
0.16183       	3.054538e-04	9.968755e+02	2.337189e-18
0.16184       	3.054538e-04	9.968758e+02	2.337117e-18
0.16185       	3.054538e-04	9.968762e+02	2.337047e-18
0.16186       	3.054538e-04	9.968765e+02	2.336984e-18
0.16187       	3.054538e-04	9.968768e+02	2.336915e-18
0.16188       	3.054538e-04	9.968772e+02	2.336847e-18
0.16189       	3.054538e-04	9.968775e+02	2.336774e-18
0.1619        	3.054538e-04	9.968778e+02	2.336703e-18
0.16191       	3.054538e-04	9.968782e+02	2.336635e-18
0.16192       	3.054538e-04	9.968785e+02	2.336566e-18
0.16193       	3.054538e-04	9.968788e+02	2.336500e-18
0.16194       	3.054538e-04	9.968792e+02	2.336440e-18
0.16195       	3.054538e-04	9.968795e+02	2.336377e-18
0.16196       	3.054538e-04	9.968798e+02	2.336312e-18
0.16197       	3.054538e-04	9.968801e+02	2.336245e-18
0.16198       	3.054538e-04	9.968805e+02	2.336179e-18
0.16199       	3.054538e-04	9.968808e+02	2.336113e-18
0.162         	3.054538e-04	9.968811e+02	2.336044e-18
0.16201       	3.054538e-04	9.968815e+02	2.335978e-18
0.16202       	3.054538e-04	9.968818e+02	2.335909e-18
0.16203       	3.054538e-04	9.968821e+02	2.335839e-18
0.16204       	3.054538e-04	9.968824e+02	2.335773e-18
0.16205       	3.054538e-04	9.968828e+02	2.335707e-18
0.16206       	3.054538e-04	9.968831e+02	2.335637e-18
0.16207       	3.054538e-04	9.968834e+02	2.335568e-18
0.16208       	3.054538e-04	9.968837e+02	2.335500e-18
0.16209       	3.054538e-04	9.968841e+02	2.335435e-18
0.1621        	3.054538e-04	9.968844e+02	2.335373e-18
0.16211       	3.054538e-04	9.968847e+02	2.335311e-18
0.16212       	3.054538e-04	9.968850e+02	2.335245e-18
0.16213       	3.054538e-04	9.968854e+02	2.335181e-18
0.16214       	3.054538e-04	9.968857e+02	2.335126e-18
0.16215       	3.054538e-04	9.968860e+02	2.335070e-18
0.16216       	3.054538e-04	9.968863e+02	2.335011e-18
0.16217       	3.054538e-04	9.968866e+02	2.334952e-18
0.16218       	3.054538e-04	9.968869e+02	2.334891e-18
0.16219       	3.054538e-04	9.968873e+02	2.334828e-18
0.1622        	3.054538e-04	9.968876e+02	2.334763e-18
0.16221       	3.054538e-04	9.968879e+02	2.334697e-18
0.16222       	3.054538e-04	9.968882e+02	2.334630e-18
0.16223       	3.054538e-04	9.968886e+02	2.334568e-18
0.16224       	3.054538e-04	9.968889e+02	2.334507e-18
0.16225       	3.054538e-04	9.968892e+02	2.334455e-18
0.16226       	3.054538e-04	9.968895e+02	2.334400e-18
0.16227       	3.054538e-04	9.968898e+02	2.334342e-18
0.16228       	3.054538e-04	9.968901e+02	2.334280e-18
0.16229       	3.054538e-04	9.968904e+02	2.334217e-18
0.1623        	3.054538e-04	9.968907e+02	2.334154e-18
0.16231       	3.054538e-04	9.968911e+02	2.334089e-18
0.16232       	3.054538e-04	9.968914e+02	2.334024e-18
0.16233       	3.054538e-04	9.968917e+02	2.333960e-18
0.16234       	3.054538e-04	9.968920e+02	2.333896e-18
0.16235       	3.054538e-04	9.968923e+02	2.333833e-18
0.16236       	3.054538e-04	9.968926e+02	2.333767e-18
0.16237       	3.054538e-04	9.968930e+02	2.333700e-18
0.16238       	3.054538e-04	9.968933e+02	2.333631e-18
0.16239       	3.054538e-04	9.968936e+02	2.333565e-18
0.1624        	3.054538e-04	9.968939e+02	2.333498e-18
0.16241       	3.054538e-04	9.968943e+02	2.333423e-18
0.16242       	3.054538e-04	9.968946e+02	2.333349e-18
0.16243       	3.054538e-04	9.968949e+02	2.333280e-18
0.16244       	3.054538e-04	9.968952e+02	2.333208e-18
0.16245       	3.054538e-04	9.968956e+02	2.333138e-18
0.16246       	3.054538e-04	9.968959e+02	2.333068e-18
0.16247       	3.054538e-04	9.968962e+02	2.332999e-18
0.16248       	3.054538e-04	9.968966e+02	2.332928e-18
0.16249       	3.054538e-04	9.968969e+02	2.332860e-18
0.1625        	3.054538e-04	9.968972e+02	2.332793e-18
0.16251       	3.054538e-04	9.968976e+02	2.332725e-18
0.16252       	3.054538e-04	9.968979e+02	2.332656e-18
0.16253       	3.054538e-04	9.968982e+02	2.332589e-18
0.16254       	3.054538e-04	9.968985e+02	2.332521e-18
0.16255       	3.054538e-04	9.968989e+02	2.332454e-18
0.16256       	3.054538e-04	9.968992e+02	2.332386e-18
0.16257       	3.054538e-04	9.968995e+02	2.332314e-18
0.16258       	3.054538e-04	9.968999e+02	2.332247e-18
0.16259       	3.054538e-04	9.969002e+02	2.332178e-18
0.1626        	3.054538e-04	9.969005e+02	2.332111e-18
0.16261       	3.054538e-04	9.969008e+02	2.332037e-18
0.16262       	3.054538e-04	9.969012e+02	2.331970e-18
0.16263       	3.054538e-04	9.969015e+02	2.331905e-18
0.16264       	3.054538e-04	9.969018e+02	2.331844e-18
0.16265       	3.054538e-04	9.969022e+02	2.331779e-18
0.16266       	3.054538e-04	9.969025e+02	2.331712e-18
0.16267       	3.054538e-04	9.969028e+02	2.331644e-18
0.16268       	3.054538e-04	9.969032e+02	2.331574e-18
0.16269       	3.054538e-04	9.969035e+02	2.331504e-18
0.1627        	3.054538e-04	9.969038e+02	2.331436e-18
0.16271       	3.054538e-04	9.969042e+02	2.331367e-18
0.16272       	3.054538e-04	9.969045e+02	2.331297e-18
0.16273       	3.054538e-04	9.969048e+02	2.331230e-18
0.16274       	3.054538e-04	9.969052e+02	2.331159e-18
0.16275       	3.054538e-04	9.969055e+02	2.331094e-18
0.16276       	3.054538e-04	9.969058e+02	2.331028e-18
0.16277       	3.054538e-04	9.969062e+02	2.330961e-18
0.16278       	3.054538e-04	9.969065e+02	2.330892e-18
0.16279       	3.054538e-04	9.969068e+02	2.330824e-18
0.1628        	3.054538e-04	9.969071e+02	2.330756e-18
0.16281       	3.054538e-04	9.969075e+02	2.330687e-18
0.16282       	3.054538e-04	9.969078e+02	2.330619e-18
0.16283       	3.054538e-04	9.969081e+02	2.330547e-18
0.16284       	3.054538e-04	9.969084e+02	2.330478e-18
0.16285       	3.054538e-04	9.969088e+02	2.330407e-18
0.16286       	3.054538e-04	9.969091e+02	2.330339e-18
0.16287       	3.054538e-04	9.969094e+02	2.330272e-18
0.16288       	3.054538e-04	9.969097e+02	2.330204e-18
0.16289       	3.054538e-04	9.969101e+02	2.330138e-18
0.1629        	3.054538e-04	9.969104e+02	2.330075e-18
0.16291       	3.054538e-04	9.969107e+02	2.330014e-18
0.16292       	3.054538e-04	9.969110e+02	2.329948e-18
0.16293       	3.054538e-04	9.969114e+02	2.329882e-18
0.16294       	3.054538e-04	9.969117e+02	2.329815e-18
0.16295       	3.054538e-04	9.969120e+02	2.329732e-18
0.16296       	3.054538e-04	9.969123e+02	2.329654e-18
0.16297       	3.054538e-04	9.969127e+02	2.329580e-18
0.16298       	3.054538e-04	9.969130e+02	2.329519e-18
0.16299       	3.054538e-04	9.969133e+02	2.329469e-18
0.163         	3.054538e-04	9.969136e+02	2.329411e-18
0.16301       	3.054538e-04	9.969140e+02	2.329349e-18
0.16302       	3.054538e-04	9.969143e+02	2.329284e-18
0.16303       	3.054538e-04	9.969146e+02	2.329217e-18
0.16304       	3.054538e-04	9.969149e+02	2.329149e-18
0.16305       	3.054538e-04	9.969153e+02	2.329081e-18
0.16306       	3.054538e-04	9.969156e+02	2.329015e-18
0.16307       	3.054538e-04	9.969159e+02	2.328951e-18
0.16308       	3.054538e-04	9.969162e+02	2.328884e-18
0.16309       	3.054538e-04	9.969165e+02	2.328819e-18
0.1631        	3.054538e-04	9.969168e+02	2.328752e-18
0.16311       	3.054538e-04	9.969172e+02	2.328683e-18
0.16312       	3.054538e-04	9.969175e+02	2.328617e-18
0.16313       	3.054538e-04	9.969178e+02	2.328550e-18
0.16314       	3.054538e-04	9.969181e+02	2.328485e-18
0.16315       	3.054538e-04	9.969184e+02	2.328419e-18
0.16316       	3.054538e-04	9.969188e+02	2.328347e-18
0.16317       	3.054538e-04	9.969191e+02	2.328274e-18
0.16318       	3.054538e-04	9.969194e+02	2.328207e-18
0.16319       	3.054538e-04	9.969197e+02	2.328144e-18
0.1632        	3.054538e-04	9.969200e+02	2.328076e-18
0.16321       	3.054538e-04	9.969204e+02	2.328008e-18
0.16322       	3.054538e-04	9.969207e+02	2.327946e-18
0.16323       	3.054538e-04	9.969210e+02	2.327880e-18
0.16324       	3.054538e-04	9.969213e+02	2.327814e-18
0.16325       	3.054538e-04	9.969216e+02	2.327746e-18
0.16326       	3.054538e-04	9.969219e+02	2.327680e-18
0.16327       	3.054538e-04	9.969222e+02	2.327613e-18
0.16328       	3.054538e-04	9.969226e+02	2.327548e-18
0.16329       	3.054538e-04	9.969229e+02	2.327482e-18
0.1633        	3.054538e-04	9.969232e+02	2.327415e-18
0.16331       	3.054538e-04	9.969235e+02	2.327349e-18
0.16332       	3.054538e-04	9.969238e+02	2.327283e-18
0.16333       	3.054538e-04	9.969241e+02	2.327216e-18
0.16334       	3.054538e-04	9.969245e+02	2.327149e-18
0.16335       	3.054538e-04	9.969248e+02	2.327083e-18
0.16336       	3.054538e-04	9.969251e+02	2.327017e-18
0.16337       	3.054538e-04	9.969254e+02	2.326950e-18
0.16338       	3.054538e-04	9.969257e+02	2.326884e-18
0.16339       	3.054538e-04	9.969261e+02	2.326816e-18
0.1634        	3.054538e-04	9.969264e+02	2.326750e-18
0.16341       	3.054538e-04	9.969267e+02	2.326685e-18
0.16342       	3.054538e-04	9.969270e+02	2.326619e-18
0.16343       	3.054538e-04	9.969273e+02	2.326553e-18
0.16344       	3.054538e-04	9.969276e+02	2.326489e-18
0.16345       	3.054538e-04	9.969280e+02	2.326424e-18
0.16346       	3.054538e-04	9.969283e+02	2.326357e-18
0.16347       	3.054538e-04	9.969286e+02	2.326291e-18
0.16348       	3.054538e-04	9.969289e+02	2.326207e-18
0.16349       	3.054538e-04	9.969293e+02	2.326130e-18
0.1635        	3.054538e-04	9.969296e+02	2.326058e-18
0.16351       	3.054538e-04	9.969299e+02	2.325988e-18
0.16352       	3.054538e-04	9.969302e+02	2.325919e-18
0.16353       	3.054538e-04	9.969306e+02	2.325850e-18
0.16354       	3.054538e-04	9.969309e+02	2.325784e-18
0.16355       	3.054538e-04	9.969312e+02	2.325717e-18
0.16356       	3.054538e-04	9.969315e+02	2.325649e-18
0.16357       	3.054538e-04	9.969318e+02	2.325583e-18
0.16358       	3.054538e-04	9.969322e+02	2.325518e-18
0.16359       	3.054538e-04	9.969325e+02	2.325451e-18
0.1636        	3.054538e-04	9.969328e+02	2.325403e-18
0.16361       	3.054538e-04	9.969331e+02	2.325351e-18
0.16362       	3.054538e-04	9.969334e+02	2.325292e-18
0.16363       	3.054538e-04	9.969337e+02	2.325230e-18
0.16364       	3.054538e-04	9.969340e+02	2.325165e-18
0.16365       	3.054538e-04	9.969344e+02	2.325098e-18
0.16366       	3.054538e-04	9.969347e+02	2.325035e-18
0.16367       	3.054538e-04	9.969350e+02	2.324971e-18
0.16368       	3.054538e-04	9.969353e+02	2.324905e-18
0.16369       	3.054538e-04	9.969356e+02	2.324840e-18
0.1637        	3.054538e-04	9.969359e+02	2.324774e-18
0.16371       	3.054538e-04	9.969362e+02	2.324707e-18
0.16372       	3.054538e-04	9.969366e+02	2.324640e-18
0.16373       	3.054538e-04	9.969369e+02	2.324579e-18
0.16374       	3.054538e-04	9.969372e+02	2.324522e-18
0.16375       	3.054538e-04	9.969375e+02	2.324462e-18
0.16376       	3.054538e-04	9.969378e+02	2.324400e-18
0.16377       	3.054538e-04	9.969381e+02	2.324338e-18
0.16378       	3.054538e-04	9.969384e+02	2.324275e-18
0.16379       	3.054538e-04	9.969387e+02	2.324211e-18
0.1638        	3.054538e-04	9.969391e+02	2.324145e-18
0.16381       	3.054538e-04	9.969394e+02	2.324079e-18
0.16382       	3.054538e-04	9.969397e+02	2.324012e-18
0.16383       	3.054538e-04	9.969400e+02	2.323948e-18
0.16384       	3.054538e-04	9.969403e+02	2.323880e-18
0.16385       	3.054538e-04	9.969406e+02	2.323812e-18
0.16386       	3.054538e-04	9.969410e+02	2.323743e-18
0.16387       	3.054538e-04	9.969413e+02	2.323674e-18
0.16388       	3.054538e-04	9.969416e+02	2.323606e-18
0.16389       	3.054538e-04	9.969419e+02	2.323539e-18
